Text,Entity
https://phy.duke.edu/people/paul-stephen-aspinwall,URL
https://phy.duke.edu/people/harold-u-baranger,URL
https://phy.duke.edu/people/phillip-s-barbeau,URL
https://phy.duke.edu/people/thomas-barthel,URL
https://phy.duke.edu/people/steffen-bass,URL
https://phy.duke.edu/people/david-n-beratan,URL
https://phy.duke.edu/people/hubert-bray,URL
https://phy.duke.edu/people/kenneth-r-brown,URL
https://phy.duke.edu/people/nicolas-brunel,URL
https://phy.duke.edu/people/robert-calderbank,URL
https://phy.duke.edu/people/shailesh-chandrasekharan,URL
http://www.phy.duke.edu/~yingshe,URL
https://phy.duke.edu/people/patrick-charbonneau,URL
https://phy.duke.edu/people/olivier-delaire,URL
https://phy.duke.edu/people/james-t-dobbins,URL
https://phy.duke.edu/people/bastiaan-driehuys,URL
https://phy.duke.edu/people/glenn-s-edwards,URL
https://phy.duke.edu/people/gleb-finkelstein,URL
https://phy.duke.edu/people/haiyan-gao,URL
https://phy.duke.edu/people/henry-greenside,URL
https://phy.duke.edu/people/calvin-r-howell,URL
https://phy.duke.edu/people/g-allan-johnson,URL
https://phy.duke.edu/people/anuj-j-kapadia,URL
https://phy.duke.edu/people/jungsang-kim,URL
https://phy.duke.edu/people/ashutosh-v-kotwal,URL
https://phy.duke.edu/people/mark-c-kruse,URL
https://phy.duke.edu/people/natalia-litchinitser,URL
http://www.math.duke.edu/~jliu/,URL
https://phy.duke.edu/people/jianfeng-lu,URL
https://phy.duke.edu/people/iman-marvian,URL
https://phy.duke.edu/people/thomas-c-mehen,URL
https://phy.duke.edu/people/john-m-mercer,URL
https://mikkelsen.pratt.duke.edu,URL
https://phy.duke.edu/people/berndt-mueller,URL
https://phy.duke.edu/people/seog-oh,URL
https://phy.duke.edu/people/arlie-o-petters,URL
https://phy.duke.edu/people/m-ronen-plesser,URL
https://phy.duke.edu/people/michael-rubinstein,URL
https://phy.duke.edu/people/ehsan-samei,URL
https://schmidtlab.phy.duke.edu,URL
https://phy.duke.edu/people/kate-scholberg,URL
https://phy.duke.edu/people/daniel-m-scolnic,URL
https://phy.duke.edu/people/david-r-smith,URL
https://phy.duke.edu/people/joshua-socolar,URL
https://phy.duke.edu/people/roxanne-p-springer,URL
https://phy.duke.edu/people/stephen-w-teitsworth,URL
https://phy.duke.edu/people/anselm-g-vossen,URL
https://phy.duke.edu/people/christopher-walter,URL
https://phy.duke.edu/people/warren-s-warren,URL
https://phy.duke.edu/people/adam-p-wax,URL
https://phy.duke.edu/people/ying-wu,URL
https://phy.duke.edu/people/weitao-yang,URL
https://phy.duke.edu/people/robert-brown,URL
https://phy.duke.edu/people/henry-everitt,URL
https://phy.duke.edu/people/martin-fischer,URL
http://www.phy.duke.edu/~lee/,URL
https://phy.duke.edu/people/alfred-t-goshaw,URL
https://phy.duke.edu/people/richard-g-palmer,URL
https://phy.duke.edu/people/hugh-robinson,URL
https://phy.duke.edu/people/john-e-thomas,URL
https://phy.duke.edu/people/werner-tornow,URL
https://phy.duke.edu/people/henry-r-weller,URL
http://deniceadkins.com/,URL
https://sislt.missouri.edu/author/alstonj/,URL
http://www.jennybossaller.com/,URL
https://sislt.missouri.edu/author/brendlerb/,URL
http://faculty.missouri.edu/buchanans/,URL
https://hyerimcho.com/,URL
https://sislt.missouri.edu/author/galyenk/,URL
http://twylagibson.com/,URL
https://sislt.missouri.edu/author/howlandj/,URL
http://www.isa-jahnke.com/,URL
https://sislt.missouri.edu/author/klimczaka/,URL
https://sislt.missouri.edu/author/marchz/,URL
https://rosemarraphd.com/,URL
http://moorejoi.com,URL
http://moulaison.net/,URL
https://sislt.missouri.edu/author/opreand/,URL
https://sislt.missouri.edu/author/robinsonkar/,URL
https://sislt.missouri.edu/author/strobelj/,URL
https://sislt.missouri.edu/author/xuxinhao/,URL
http://www.middlebury.edu/academics/chem/faculty/node/49951,URL
http://www.middlebury.edu/academics/chem/faculty/node/49971,URL
http://www.middlebury.edu/academics/chem/faculty/node/49991,URL
http://www.middlebury.edu/academics/chem/faculty/node/50001,URL
http://www.middlebury.edu/academics/chem/faculty/node/50011,URL
http://www.middlebury.edu/academics/chem/faculty/node/489722,URL
http://www.middlebury.edu/academics/chem/faculty/node/50021,URL
http://www.middlebury.edu/academics/chem/faculty/node/555137,URL
http://www.middlebury.edu/academics/chem/faculty/node/50041,URL
http://www.middlebury.edu/academics/chem/faculty/node/460272,URL
http://www.middlebury.edu/academics/chem/faculty/node/50081,URL
http://www.middlebury.edu/academics/chem/faculty/node/539926,URL
https://jantonelli111.github.io/,URL
http://users.stat.ufl.edu/%7Eburr/,URL
http://users.stat.ufl.edu/%7Edaniels/,URL
http://users.stat.ufl.edu/%7Edoss/,URL
https://leoduan.github.io/,URL
https://sayarkarmakar.github.io/,URL
https://ajmolstad.github.io,URL
http://users.stat.ufl.edu/%7Erohitpatra/,URL
https://sites.google.com/site/abolfazlsafikhani,URL
http://users.stat.ufl.edu/%7Ewinner/,URL
https://science.hamptonu.edu/compsci/faculty/index.cfm?bio=jeana.muhammad,URL
https://science.hamptonu.edu/compsci/faculty/index.cfm?bio=danny.barnes,URL
https://science.hamptonu.edu/compsci/faculty/index.cfm?bio=chutima.boonthum,URL
https://science.hamptonu.edu/compsci/faculty/index.cfm?bio=bruce.chittenden,URL
https://science.hamptonu.edu/compsci/faculty/index.cfm?bio=moayed.daneshyari,URL
https://science.hamptonu.edu/compsci/faculty/index.cfm?bio=angela.roulhac,URL
https://science.hamptonu.edu/compsci/faculty/index.cfm?bio=janett.williams,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=169830,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=169356,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=169361,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=169366,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=3c8cec1c-d697-4c19-bbf9-0da28680e58b,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=169826,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=88a41336-bf26-451f-87e2-5f5a9c9dd915,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=169842,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=169853,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=0c3e448b-f5ac-4d0b-9430-5c26a3c29c5f,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=5fdccf23-0318-4617-943e-23dd5715a14f,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=dd0ffd68-d691-49c3-877f-30818f9fdd06,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=153afb21-47d5-4376-ae14-2011b820233f,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=169834,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=169857,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=5b8bea1b-3604-4d90-ab98-cb8cdd46b2b8,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=e8789415-fb3c-4aad-9a93-0e57c8b48aa4,URL
https://www.bradley.edu/academic/departments/chm/faculty/profile.dot?id=e58b8662-9e97-4b99-92b2-ef2181ccbfbe,URL
https://mse.stanford.edu/people/mark-brongersma,URL
https://mse.stanford.edu/people/bruce-clemens,URL
https://mse.stanford.edu/people/yi-cui,URL
https://mse.stanford.edu/people/reinhold-dauskardt,URL
https://mse.stanford.edu/people/thomas-devereaux,URL
https://mse.stanford.edu/people/persis-drell,URL
https://mse.stanford.edu/people/paul-mcintyre,URL
https://mse.stanford.edu/people/nicholas-melosh,URL
https://mse.stanford.edu/people/friedrich-prinz,URL
https://mse.stanford.edu/people/alberto-salleo,URL
https://mse.stanford.edu/people/bob-sinclair,URL
https://mse.stanford.edu/people/shan-x-wang,URL
https://mse.stanford.edu/people/william-chueh,URL
https://mse.stanford.edu/people/jennifer-dionne,URL
https://mse.stanford.edu/people/sarah-heilshorn,URL
https://mse.stanford.edu/people/aaron-lindenberg,URL
https://mse.stanford.edu/people/evan-reed,URL
https://mse.stanford.edu/people/andrew-spakowitz,URL
https://mse.stanford.edu/people/eric-appel,URL
https://mse.stanford.edu/people/guosong-hong,URL
https://mse.stanford.edu/people/jonathan-stebbins,URL
https://mse.stanford.edu/people/raag-airan,URL
https://mse.stanford.edu/people/zhenan-bao,URL
https://mse.stanford.edu/people/stacey-bent,URL
https://mse.stanford.edu/people/wei-cai,URL
https://mse.stanford.edu/people/matteo-cargnello,URL
https://mse.stanford.edu/people/ian-fisher,URL
https://mse.stanford.edu/people/curtis-frank,URL
https://mse.stanford.edu/people/kenneth-goodson,URL
https://mse.stanford.edu/people/wendy-gu,URL
https://mse.stanford.edu/people/geoffrey-gurtner-0,URL
https://mse.stanford.edu/people/james-harris,URL
https://mse.stanford.edu/people/michael-longaker,URL
https://mse.stanford.edu/people/arun-majumdar,URL
https://mse.stanford.edu/people/jim-plummer,URL
https://mse.stanford.edu/people/eric-pop,URL
https://mse.stanford.edu/people/sam-gambhir,URL
https://mse.stanford.edu/people/krishna-saraswat,URL
https://mse.stanford.edu/people/yuri-suzuki,URL
https://mse.stanford.edu/people/xiaolin-zheng,URL
https://mse.stanford.edu/people/david-barnett,URL
https://mse.stanford.edu/people/arthur-bienenstock,URL
https://mse.stanford.edu/people/john-bravman,URL
https://mse.stanford.edu/people/robert-feigelson,URL
https://mse.stanford.edu/people/theodore-geballe,URL
https://mse.stanford.edu/people/robert-huggins,URL
https://mse.stanford.edu/people/william-nix,URL
https://mse.stanford.edu/people/khalil-amine,URL
https://mse.stanford.edu/people/geraud-dubois,URL
https://mse.stanford.edu/people/annika-mari-kristin-enejder,URL
https://mse.stanford.edu/people/turgut-gur,URL
https://mse.stanford.edu/people/bryce-meredig,URL
https://mse.stanford.edu/people/hendrik-ohldag,URL
http://math.mit.edu/~rrr/,URL
http://www-math.mit.edu/~rigollet,URL
http://math.mit.edu/~gs/,URL
http://math.mit.edu/~rstan/,URL
http://scripts.mit.edu/~pekowiki/blaise/index.php,URL
http://math.mit.edu/~goemans/,URL
http://math.mit.edu/~bush/,URL
http://math.mit.edu/~sipser/,URL
http://math.mit.edu/~vadicgor,URL
http://math.mit.edu/~huncheng/,URL
http://math.mit.edu/~zyun,URL
http://math.mit.edu/~edelman/,URL
http://math.mit.edu/~dav/,URL
http://math.mit.edu/~stevenj/,URL
http://math.mit.edu/~dunkel/,URL
https://math.mit.edu/~gsacca/,URL
http://yufeizhao.com,URL
http://theory.csail.mit.edu/~ftl/,URL
http://math.mit.edu/~cohn,URL
http://math.mit.edu/~dws/,URL
http://people.csail.mit.edu/moitra/,URL
http://web.mit.edu/bazant/www,URL
http://math.mit.edu/~wz2113/,URL
https://www.andreinegut.com/,URL
http://www-math.mit.edu/~poonen/,URL
http://math.mit.edu/~nsun/,URL
http://math.mit.edu/~mrowka/,URL
http://math.mit.edu/~jerison/,URL
http://math.mit.edu/~rbm/,URL
http://math.mit.edu/~shor/,URL
http://math.mit.edu/~helgason/,URL
http://math.mit.edu/icg/people/laurent.html,URL
http://math.mit.edu/~djk/,URL
http://math.mit.edu/~kelner/index.html,URL
http://math.mit.edu/~dyatlov,URL
http://math.mit.edu/~apm/,URL
http://math.mit.edu/~lguth/,URL
http://math.mit.edu/~etingof/,URL
https://math.mit.edu/~phintz/,URL
http://math.mit.edu/~cyxu/,URL
http://math.mit.edu/~gigliola/,URL
http://math.mit.edu/~gyuri/,URL
http://www.math.harvard.edu/~sacks/sacks.html,URL
http://math.mit.edu/~apost/,URL
http://math.mit.edu/~apixton/,URL
http://www-math.mit.edu/~kac/,URL
http://theory.lcs.mit.edu/~bab/,URL
http://math.mit.edu/~hrm/,URL
https://profiles.utdallas.edu/phillip.anderson1,URL
https://profiles.utdallas.edu/lunjin.chen,URL
https://profiles.utdallas.edu/austin.cunningham,URL
https://profiles.utdallas.edu/yuri.gartstein,URL
https://profiles.utdallas.edu/robert.glosser,URL
https://personal.utdallas.edu/~goeckner/Site/Matthew_Goeckner.html,URL
https://profiles.utdallas.edu/roderick.heelis,URL
https://profiles.utdallas.edu/john.hoffman,URL
https://profiles.utdallas.edu/mishak,URL
https://profiles.utdallas.edu/izen,URL
https://profiles.utdallas.edu/kesden,URL
https://profiles.utdallas.edu/lindsay.king,URL
https://profiles.utdallas.edu/michael.kolodrubetz,URL
https://profiles.utdallas.edu/david.lary,URL
https://profiles.utdallas.edu/marklee,URL
https://profiles.utdallas.edu/xinchou.lou,URL
https://profiles.utdallas.edu/lloyd.lumata,URL
https://profiles.utdallas.edu/blv,URL
https://profiles.utdallas.edu/paul.macalevey,URL
https://profiles.utdallas.edu/roger.malina,URL
https://profiles.utdallas.edu/anton.malko,URL
https://profiles.utdallas.edu/kaloyan.penev,URL
https://profiles.utdallas.edu/wolfgang.rindler,URL
https://profiles.utdallas.edu/fabiano,URL
https://profiles.utdallas.edu/salamon,URL
https://profiles.utdallas.edu/xshi,URL
https://profiles.utdallas.edu/slinker,URL
https://profiles.utdallas.edu/russell.stoneback,URL
https://profiles.utdallas.edu/kuei.sun,URL
https://profiles.utdallas.edu/brian.tinsley,URL
https://profiles.utdallas.edu/rmwallace,URL
https://profiles.utdallas.edu/anvar.zakhidov,URL
https://profiles.utdallas.edu/chuanwei.zhang,URL
https://profiles.utdallas.edu/zhang,URL
https://www.bju.edu/academics/faculty/facultymember.php?id=sgothard,URL
https://www.bju.edu/academics/faculty/facultymember.php?id=ahughes,URL
https://www.bju.edu/academics/faculty/facultymember.php?id=jpjuecks,URL
https://www.bju.edu/academics/faculty/facultymember.php?id=jknisely,URL
https://www.bju.edu/academics/faculty/facultymember.php?id=emcgee,URL
https://www.bju.edu/academics/faculty/facultymember.php?id=sschaub,URL
https://ansc.illinois.edu/directory/rwjohn,URL
https://ansc.illinois.edu/directory/callen,URL
https://ansc.illinois.edu/directory/icann,URL
https://ansc.illinois.edu/directory/cardoso2,URL
https://ansc.illinois.edu/directory/mgodoy2,URL
https://ansc.illinois.edu/directory/mjdean,URL
https://ansc.illinois.edu/directory/adilger2,URL
https://ansc.illinois.edu/directory/rdilger2,URL
https://ansc.illinois.edu/directory/drackley,URL
https://ansc.illinois.edu/directory/mellis7,URL
https://ansc.illinois.edu/directory/jemmert,URL
https://ansc.illinois.edu/directory/afischer,URL
https://ansc.illinois.edu/directory/hgaskins,URL
https://ansc.illinois.edu/directory/bharsh2,URL
https://ansc.illinois.edu/directory/faye7,URL
https://ansc.illinois.edu/directory/kajones4,URL
https://ansc.illinois.edu/directory/bklehm2,URL
https://ansc.illinois.edu/directory/kkline,URL
https://ansc.illinois.edu/directory/rknox,URL
https://ansc.illinois.edu/directory/kkoelkeb,URL
https://ansc.illinois.edu/directory/avk,URL
https://ansc.illinois.edu/directory/jloor,URL
https://ansc.illinois.edu/directory/r-mackie,URL
https://ansc.illinois.edu/directory/nohram,URL
https://ansc.illinois.edu/directory/jcmccan2,URL
https://ansc.illinois.edu/directory/rmccuske,URL
https://ansc.illinois.edu/directory/dmckim,URL
https://ansc.illinois.edu/directory/djmille,URL
https://ansc.illinois.edu/directory/jnova,URL
https://ansc.illinois.edu/directory/ranowak,URL
https://ansc.illinois.edu/directory/poultry,URL
https://ansc.illinois.edu/directory/salbert2,URL
https://ansc.illinois.edu/directory/jmridlon,URL
https://ansc.illinois.edu/directory/lrincke2,URL
https://ansc.illinois.edu/directory/roca,URL
https://ansc.illinois.edu/directory/rodrgzzs,URL
https://ansc.illinois.edu/directory/rubessa,URL
https://ansc.illinois.edu/directory/larund,URL
https://ansc.illinois.edu/directory/schneid6,URL
https://ansc.illinois.edu/directory/schook,URL
https://ansc.illinois.edu/directory/dshike,URL
https://ansc.illinois.edu/directory/southey,URL
https://ansc.illinois.edu/directory/asteelma,URL
https://ansc.illinois.edu/directory/hstein,URL
https://ansc.illinois.edu/directory/ksswanso,URL
https://ansc.illinois.edu/directory/mbwheele,URL
http://www.ee.calpoly.edu/faculty/lslivovs/,URL
http://users.csc.calpoly.edu/~bellardo/index.php,URL
http://www.ee.calpoly.edu/faculty/bbenson/,URL
http://www.ee.calpoly.edu/faculty/dbraun/,URL
http://www.ee.calpoly.edu/faculty/jcallene,URL
http://users.csc.calpoly.edu/~foaad/,URL
http://users.csc.calpoly.edu/~clupo/,URL
http://www.ee.calpoly.edu/faculty/bmealy/,URL
http://www.ee.calpoly.edu/faculty/jyoliver/,URL
http://users.csc.calpoly.edu/~jseng/,URL
http://www.ee.calpoly.edu/faculty/tsmilkst/,URL
http://www.ee.calpoly.edu/faculty/husmith,URL
http://www.ee.calpoly.edu/faculty/phummel/,URL
https://economics.virginia.edu/people/profile/sa8ey,URL
https://economics.virginia.edu/people/profile/sa9w,URL
https://economics.virginia.edu/people/profile/ga6x,URL
https://economics.virginia.edu/people/profile/zab2t,URL
https://economics.virginia.edu/people/profile/kmc2yf,URL
https://economics.virginia.edu/people/profile/ciliberto,URL
https://economics.virginia.edu/people/profile/jmc4qg,URL
https://economics.virginia.edu/people/profile/coppock,URL
https://economics.virginia.edu/people/profile/ac2eq,URL
https://economics.virginia.edu/people/profile/elzinga,URL
https://economics.virginia.edu/people/profile/mpe2m,URL
https://economics.virginia.edu/people/profile/lef2u,URL
https://economics.virginia.edu/people/profile/alf8p,URL
https://economics.virginia.edu/people/profile/lfriedberg,URL
https://economics.virginia.edu/people/profile/jh4xd,URL
https://economics.virginia.edu/people/profile/cah2k,URL
https://economics.virginia.edu/people/profile/wrj8y,URL
https://economics.virginia.edu/people/profile/ask5b,URL
https://economics.virginia.edu/people/profile/ak4yh,URL
https://economics.virginia.edu/people/profile/lk7cb,URL
https://economics.virginia.edu/people/profile/jl2rb,URL
https://economics.virginia.edu/people/profile/eml3jf,URL
https://economics.virginia.edu/people/profile/lml9g,URL
https://economics.virginia.edu/people/profile/jem6x,URL
https://economics.virginia.edu/people/profile/rwm3n,URL
https://economics.virginia.edu/people/profile/am5by,URL
https://economics.virginia.edu/people/profile/dem9j,URL
https://economics.virginia.edu/people/profile/n4w,URL
https://economics.virginia.edu/people/profile/eoo,URL
https://economics.virginia.edu/people/profile/jvp3m,URL
https://economics.virginia.edu/people/profile/ss5mj,URL
https://economics.virginia.edu/people/profile/srs8yk,URL
https://economics.virginia.edu/people/profile/pgt8y,URL
https://economics.virginia.edu/people/profile/set5h,URL
https://economics.virginia.edu/people/profile/ev4n,URL
https://economics.virginia.edu/people/profile/ey2d,URL
https://economics.virginia.edu/people/profile/DAC2UG,URL
https://economics.virginia.edu/people/profile/,URL
https://economics.virginia.edu/people/profile/pmd3n,URL
https://economics.virginia.edu/people/profile/mgallmeyer,URL
https://economics.virginia.edu/people/profile/kch9cr,URL
https://economics.virginia.edu/people/profile/sh3bz,URL
https://economics.virginia.edu/people/profile/al4kc,URL
https://economics.virginia.edu/people/profile/ml4db,URL
https://economics.virginia.edu/people/profile/imbiti,URL
https://economics.virginia.edu/people/profile/MurphyD,URL
https://economics.virginia.edu/people/profile/cjr6e,URL
https://economics.virginia.edu/people/profile/jay.shimshack,URL
https://economics.virginia.edu/people/profile/wms5f,URL
https://economics.virginia.edu/people/profile/dst2c,URL
https://economics.virginia.edu/people/profile/mt2w,URL
https://economics.virginia.edu/people/profile/few9t,URL
https://economics.virginia.edu/people/profile/jhw4n,URL
https://economics.virginia.edu/people/profile/etb6d,URL
https://economics.virginia.edu/people/profile/cad7q,URL
https://economics.virginia.edu/people/profile/cdm4nr,URL
https://economics.virginia.edu/people/profile/ms3ae,URL
https://economics.virginia.edu/people/profile/aws3eu,URL
https://economics.virginia.edu/people/profile/mam2p,URL
https://economics.virginia.edu/people/profile/eb,URL
https://economics.virginia.edu/people/profile/twe,URL
https://economics.virginia.edu/people/profile/jra4gjk,URL
https://economics.virginia.edu/people/profile/yc3jk,URL
https://economics.virginia.edu/people/profile/eec3ah,URL
https://economics.virginia.edu/people/profile/se2uz,URL
https://economics.virginia.edu/people/profile/dg9zf,URL
https://economics.virginia.edu/people/profile/asg3hm,URL
https://economics.virginia.edu/people/profile/hak8cz,URL
https://economics.virginia.edu/people/profile/dal2am,URL
https://economics.virginia.edu/people/profile/mam3nn,URL
https://economics.virginia.edu/people/profile/mmm5ff,URL
https://economics.virginia.edu/people/profile/tt3cz,URL
https://economics.virginia.edu/people/profile/my2ct,URL
https://economics.virginia.edu/people/profile/jz9en,URL
https://economics.virginia.edu/people/profile/ab3f,URL
https://economics.virginia.edu/people/profile/cmb7y,URL
https://economics.virginia.edu/people/profile/jlh7b,URL
https://economics.virginia.edu/people/profile/svl6g,URL
https://economics.virginia.edu/people/profile/mps2k,URL
https://economics.virginia.edu/people/profile/djb4c,URL
https://economics.virginia.edu/people/profile/adf2p,URL
https://me.berkeley.edu/people/alice-m-agogino/,URL
https://me.berkeley.edu/people/m-reza-alam/,URL
https://me.berkeley.edu/people/francesco-borrelli/,URL
https://me.berkeley.edu/people/van-p-carey/,URL
https://me.berkeley.edu/people/james-casey/,URL
https://me.berkeley.edu/people/jyh-yuan-chen/,URL
https://me.berkeley.edu/people/chris-dames/,URL
https://me.berkeley.edu/people/carlos-fernandez-pello/,URL
https://me.berkeley.edu/people/michael-frenklach/,URL
https://me.berkeley.edu/people/kosa-goucher-lambert/,URL
https://me.berkeley.edu/people/costas-grigoropoulos/,URL
https://me.berkeley.edu/people/grace-x-gu/,URL
https://me.berkeley.edu/people/roberto-horowitz/,URL
https://me.berkeley.edu/people/homayoon-kazerooni/,URL
https://me.berkeley.edu/people/tony-m-keaveny/,URL
https://me.berkeley.edu/people/kyriakos-komvopoulos/,URL
https://me.berkeley.edu/people/dennis-k-lieu/,URL
https://me.berkeley.edu/people/liwei-lin/,URL
https://me.berkeley.edu/people/fai-ma/,URL
https://me.berkeley.edu/people/simo-makiharju/,URL
https://me.berkeley.edu/people/philip-s-marcus/,URL
https://me.berkeley.edu/people/sara-mcmains/,URL
https://me.berkeley.edu/people/mohammad-r-k-mofrad/,URL
https://me.berkeley.edu/people/stephen-morris/,URL
https://me.berkeley.edu/people/mark-mueller/,URL
https://me.berkeley.edu/people/grace-oconnell/,URL
https://me.berkeley.edu/people/oliver-oreilly/,URL
https://me.berkeley.edu/people/andrew-packard/,URL
https://me.berkeley.edu/people/panayiotis-papadopoulos/,URL
https://me.berkeley.edu/people/kameshwar-poolla/,URL
https://me.berkeley.edu/people/lisa-pruitt/,URL
https://me.berkeley.edu/people/omer-savas/,URL
https://me.berkeley.edu/people/shawn-shadden/,URL
https://me.berkeley.edu/people/lydia-sohn/,URL
https://me.berkeley.edu/people/koushil-sreenath/,URL
https://me.berkeley.edu/people/david-steigmann/,URL
https://me.berkeley.edu/people/hannah-stuart/,URL
https://me.berkeley.edu/people/hayden-taylor/,URL
https://me.berkeley.edu/people/masayoshi-tomizuka/,URL
https://me.berkeley.edu/people/xiang-zhang/,URL
https://me.berkeley.edu/people/tarek-i-zohdi/,URL
https://me.berkeley.edu/people/murat-arcak/,URL
https://me.berkeley.edu/people/dorian-liepmann/,URL
https://me.berkeley.edu/people/robert-o-ritchie/,URL
https://me.berkeley.edu/people/s-shankar-sastry/,URL
https://me.berkeley.edu/people/somayeh-sojoudi/,URL
https://me.berkeley.edu/people/kazuo-yamazaki/,URL
https://me.berkeley.edu/people/david-m-auslander/,URL
https://me.berkeley.edu/people/david-b-bogy/,URL
https://me.berkeley.edu/people/robert-dibble/,URL
https://me.berkeley.edu/people/ralph-greif/,URL
https://me.berkeley.edu/people/george-johnson/,URL
https://me.berkeley.edu/people/george-leitmann/,URL
https://me.berkeley.edu/people/alaa-mansour/,URL
https://me.berkeley.edu/people/patrick-j-pagni/,URL
https://me.berkeley.edu/people/boris-rubinsky/,URL
https://me.berkeley.edu/people/robert-f-sawyer/,URL
https://me.berkeley.edu/people/benson-h-tongue/,URL
https://me.berkeley.edu/people/paul-k-wright/,URL
https://me.berkeley.edu/people/ronald-w-yeung/,URL
https://me.berkeley.edu/people/george-anwar/,URL
https://me.berkeley.edu/people/gabriel-gomes/,URL
https://me.berkeley.edu/people/marcel-kristel/,URL
https://me.berkeley.edu/people/k-youssefi/,URL
https://me.berkeley.edu/people/andy-dong/,URL
https://me.berkeley.edu/people/david-horsley/,URL
https://me.berkeley.edu/people/samuel-mao/,URL
https://me.berkeley.edu/people/ravi-prasher/,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/jonathan-abbatt,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/al%C3%A1n-aspuru-guzik,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/robert-batey,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/andrew-beharry,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/tim-bender,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/scott-browning,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/paul-brumer,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/warren-chan,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/jik-chin,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/imre-csizmadia,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/jessica-deon,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/shadi-dalili,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/john-debackere,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/al-amin-dhirani,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/andrew-p-dicks,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/james-donaldson,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/ulrich-fekl,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/simon-fraser,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/cynthia-goh,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/patrick-gunning,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/alen-hadzovic,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/walid-houry,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/artur-izmaylov,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/rebecca-jockusch,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/j-bryan-jones,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/voula-kanelis,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/raymond-kapral,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/lewis-kay,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/shana-kelley,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/kagan-kerman,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/ronald-kluger,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/bernie-kraatz,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/ulrich-krull,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/eugenia-kumacheva,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/cecilia-kutas,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/mark-lautens,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/scott-mabury,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/peter-macdonald,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/robert-mcclelland,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/douglas-mcintosh,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/stewart-mclean,URL
https://www.chemistry.utoronto.ca/people/directories/all-faculty/david-mcmillen,URL
